,screenName,description,location,text,Unnamed: 0,topic
265,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,CNN senior data reporter @ForecasterEnten discusses historical data surrounding runoff elections in Georgia ahead of the Senate runoff between Democrat Raphael Warnock and Republican Herschel Walker. Watch: https://t.co/DMsQEzBuCP,1490.0,politics
266,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"On Thursday, President Biden renewed his vow to try to work across the aisle – while also telling Republicans he expected them to do the same https://t.co/1l225Z6sWm https://t.co/MByJPB3sdt",1492.0,politics
267,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,New York Congressman-elect Michael Lawler tells CNN's @ErinBurnett why he believes a Democrat-backed effort to redraw Congressional districts in New York backfired during this midterm election. Watch: https://t.co/z8zpQpMRu5,1493.0,politics
268,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"“Tuesday was a good day for America, a good day for democracy and it was a strong night for Democrats,” President Biden said Thursday https://t.co/H33cMrVRXg https://t.co/Y3anU1h4N6",1495.0,politics
269,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"An 18-year-old New Jersey man has been arrested after sending a manifesto online with threats to attack a synagogue and Jewish people, federal prosecutors say https://t.co/32nQFQRBQH",1502.0,politics
270,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Key races to determine control of the Senate in Arizona and Nevada have yet to be called as both states race to count hundreds of thousands of ballots that have yet to be processed. https://t.co/FoyTIF9IVg,1524.0,politics
271,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"President Joe Biden has said Elon Musk’s relationship with other countries was “worthy of being looked at,” but declined to say how that could be done https://t.co/tjKF190EkI https://t.co/pGb9xXmC7L",1534.0,politics
272,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Voters in several states have approved progressive measures that could not get through a Democratic-led Congress or Republican-dominated statehouses https://t.co/MTyFTusGiX,1541.0,politics
273,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,President Joe Biden will meet Chinese leader Xi Jinping face-to-face on Monday in their first in-person encounter since Biden took office https://t.co/lfTOs72vp6,1542.0,politics
274,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"New York Times reporter Maggie Haberman says Trump is privately ""very angry"" after a disappointing performance for Republicans in the midterm elections https://t.co/5kuYMKGTSS https://t.co/upmjTEOdk8",1548.0,politics
275,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Bakari Sellers says he thinks President Biden will have to go through primaries if he decides to run for reelection https://t.co/Mfs5sPiWkl https://t.co/sjn8g6n9RC,1549.0,politics
276,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"The student facing assault charges after she repeatedly hurled a racial slur at a Black student on campus has been permanently banned from campus and could face additional charges, the University of Kentucky president said. https://t.co/mrsMxRrfN4",1553.0,politics
277,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Speaking to CNN at the COP27 climate summit in Egypt, Kerry said the world cannot avoid the worst effects of the climate crisis without private money – because governments are not willing to pay what’s needed https://t.co/EsEw5AZhPd",1554.0,politics
278,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Rep. Lauren Boebert (R-CO), a controversial congresswoman who enthusiastically supports former President Trump, is in a very tight reelection race with Democratic candidate Adam Frisch. CNN breaks down where the race stands. Watch: https://t.co/75ygenhNrm",1555.0,politics
279,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"President Joe Biden said Twitter owner and Tesla CEO Elon Musk’s relationship with other countries was “worthy of being looked at.""
https://t.co/J0Nahc0D2v",1556.0,politics
280,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Biden hopes his stops at a climate meeting will assert American leadership in areas former President Donald Trump ignored https://t.co/gSO8SUFaEG,1560.0,politics
281,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Here are 5⃣ things you need to know today 👇

1⃣ Battle for control of Congress

2⃣ Tropical Storm Nicole

3⃣ Russian withdrawal from Kherson

4⃣ Marijuana legalization

5⃣ Deadly listeria outbreak
https://t.co/C3tlbtbz5o",1563.0,politics
282,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Trump is privately ""very angry"" after a disappointing performance for Republicans in the midterm elections, @maggieNYT reports on @CNNThisMorning. Watch: https://t.co/1D1zm9fgVC",1564.0,politics
283,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Control of the US Senate could hinge on Nevada and Arizona https://t.co/o0nmMP9X5v,1569.0,politics
284,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Control of the Senate and House still hangs in the balance. Follow live updates here: 
https://t.co/inBPAJH0hO",1570.0,politics
285,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Voters in several states have approved progressive measures that could not get through a Democratic-led Congress or Republican-dominated statehouses https://t.co/KQL84sN5Hz,1572.0,politics
286,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Russian President Vladimir Putin will not attend in person a summit of leaders from the Group of 20 nations in Bali next week, the Russian embassy in Indonesia has told CNN https://t.co/cNulnX3qGn",1573.0,politics
287,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"A grand jury has returned a federal indictment charging David DePape, the man accused of violently attacking Nancy Pelosi’s husband, with attempted kidnapping of a federal official and assault of an immediate family member of a federal official https://t.co/6U1hYE1is4",1575.0,politics
288,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"The student facing assault charges after she repeatedly hurled a racial slur at a Black student on campus has been permanently banned from campus and could face additional charges, the University of Kentucky president said. https://t.co/mpZuiaDNzs",1583.0,politics
289,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Neither Democratic Sen. Raphael Warnock nor Republican challenger Herschel Walker surpassed the 50% threshold needed to win the race outright, CNN projects, which forces a runoff election set for December 6. https://t.co/vnvplchYE7",1590.0,politics
290,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Democrat Maura Healey has been elected as Massachusetts' first female governor, defeating Trump-backed nominee Geoff Diehl. She joins CNN's @jaketapper to discuss her win and sends a message to girls and the LGBTQ community. Watch: https://t.co/G8N0O48xMC",1592.0,politics
291,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"President Joe Biden said Twitter owner and Tesla CEO Elon Musk’s relationship with other countries was “worthy of being looked at.""
https://t.co/SGS2rlvrub",1593.0,politics
292,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Dozens of Republicans who disputed the 2020 election's legitimacy were on the ballot. Here's who won, who lost and which races remain uncalled. https://t.co/TVe9cOjp2b",1596.0,politics
293,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"The student facing assault charges after she repeatedly hurled a racial slur at a Black student on campus has been permanently banned from campus and could face additional charges, the University of Kentucky president said. https://t.co/F1Wr89Y0Nk",1597.0,politics
294,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"During a press conference at the White House, President Joe Biden said that Twitter owner Elon Musk's relationship with other countries was ""worthy of being looked at,"" but declined to say how that could be done. Watch: https://t.co/HvkmBtSQBo",1602.0,politics
295,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"The fallout from Trump’s 2020 election lies – and the fraud conspiracy theories, hostility towards election officials and promises of combative poll watching activities those falsehoods produced – did not translate into widespread chaos at polling places https://t.co/4AnS1G48u1",1606.0,politics
296,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"""Our intention is to run again,"" President Biden says about his 2024 plans. ""That's been our intention regardless of what the outcome of this election was."" https://t.co/qlwihmTuIt https://t.co/y3Pwpbn2Ds",1607.0,politics
297,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"President Joe Biden: “While the press and the pundits (were) predicting a giant red wave, it didn’t happen.” https://t.co/vh18mpccSb https://t.co/0PcFtBetIF",1608.0,politics
298,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,President Biden speaks as Democrats hold off Republicans from decisive victories in midterm elections. Follow live updates https://t.co/O6gUXJfoUW,1611.0,politics
299,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Donald Trump wanted to catapult himself into a third presidential campaign with a wave of GOP gains behind him. Instead, he emerges from election night facing questions about his political future and with the momentum behind Florida Gov. Ron DeSantis https://t.co/y6UYCg7XyK",1612.0,politics
300,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Gabriel Sterling, the chief operating officer for Georgia's Secretary of State Office, tells CNN's @ErinBurnett and @JohnKingCNN why ""it's safe to say"" there will be a runoff in Georgia's Senate race. Watch: https://t.co/MtMy4nf8BX",1614.0,politics
301,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Five states do not offer government-operated lotteries or participate in interstate drawings with rollover jackpots such as Powerball or Mega Millions. https://t.co/3ACOQtUBPS,1623.0,politics
302,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Former House Speaker Newt Gingrich must testify before the Atlanta-area special grand jury investigating efforts by Donald Trump and his allies to overturn the 2020 election in Georgia, a Virginia judge ordered. https://t.co/kqP6b2rUVX",1624.0,politics
303,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Former Vice President Mike Pence joins @JakeTapper for a live CNN Town Hall. Hear their conversation on Wednesday, November 16th at 9 p.m. ET https://t.co/vUX5TKaZrR",1627.0,politics
304,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"RT @CNNPolitics: Democratic Rep. Susan Wild will hold on to her seat, once again defeating Republican Lisa Scheller, this time in a redrawn…",1628.0,politics
305,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,CNN PROJECTION: The Georgia Senate race will advance to a runoff between Democratic Sen. Raphael Warnock and Republican nominee Herschel Walker https://t.co/UwDX3Hmw8u https://t.co/uS5PSqwBbI,1629.0,politics
306,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Republicans still need to win two of the three remaining races to win the Senate majority, while it's unclear which party will take control of the House so far. 

Listen to the CNN 5 Things podcast for the latest on the midterm election results. https://t.co/qKAr94jAek https://t.co/oQmtfSQgJ4",1631.0,politics
307,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Ex-GOP lawmaker says former president Donald Trump would take back his Ron DeSantis endorsement if he could. Watch here: https://t.co/wJoyEDRCIE,1632.0,politics
308,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,CNN PROJECTION: The Georgia Senate race will advance to a runoff between Democratic Sen. Raphael Warnock and Republican nominee Herschel Walker https://t.co/sulLmgKuG4,1633.0,politics
309,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Adam Kinzinger makes prediction about Trump and House Minority Leader Kevin McCarthy's relationship. Watch here: https://t.co/StRs8sHBwo,1634.0,politics
310,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Watch conservative analyst's reaction to Dr. Mehmet Oz's loss to Lt. Gov. John Fetterman for a Pennsylvania Senate seat: https://t.co/DuulO92dlW,1635.0,politics
311,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"CNN PROJECTION: Republican Sen. Ron Johnson, a Trump ally, will win reelection in Wisconsin after a competitive race against Democrat Mandela Barnes https://t.co/Dz3ksMejd4 https://t.co/Wf1TQISXUs",1639.0,politics
312,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Control of the Senate comes down to four races as Democrats dash Republican hopes of a resounding midterm victory and the battle for the House is a race-by-race fight. Follow live updates here 👇 https://t.co/5u3jBDSPzj,1640.0,politics
313,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"RT @CNNPolitics: New York Rep. Sean Patrick Maloney, chair of the House Democratic campaign arm, has conceded his race to Republican Mike L…",1641.0,politics
314,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Former President Donald Trump’s endorsements for political candidates in close high-profile races have not yet given Republicans the swift and sweeping victories they had anticipated for this election cycle. https://t.co/QSSeEdyo4o,1642.0,politics
315,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,RT @CNNPolitics: CNN PROJECTION: Democrat Hillary Scholten will win in Michigan's 3rd District https://t.co/z83JtYOkyO https://t.co/lCJusCQ…,1645.0,politics
316,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,RT @CNNPolitics: CNN PROJECTION: Republican Rep. Don Bacon will defeat Democratic challenger Tony Vargas in the competitive 2nd Congression…,1646.0,politics
317,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"CNN PROJECTION: Democratic Gov. Laura Kelly will win reelection in Kansas, CNN projects, defeating Republican state Attorney General Derek Schmidt in a state former President Donald Trump won by 15 percentage points two years ago https://t.co/uQOo9TOm98 https://t.co/hssndTlbfb",1647.0,politics
318,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,25-year-old Florida Democrat Maxwell Frost won Gen Z's first House seat. @PoppyHarlowCNN talks to him here: https://t.co/5D4Tbrrqv1,1651.0,politics
319,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"The morning after the election, here are the remaining Senate and House races to watch 👇 https://t.co/AbIHWVqXc3",1652.0,politics
320,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,".@MaxwellFrostFL, the first Generation Z member who will be elected to Congress, says there ""is a lot we need to do"" on gun legislation.

""Universal background checks is something we need to pass."" https://t.co/3hT3x99k1V https://t.co/qGxhScOAqr",1656.0,politics
321,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Control of Congress hangs in the balance with ballots still being tallied in critical battles for House and Senate seats. Follow live updates.
https://t.co/oEzjnfjy2V",1661.0,politics
322,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Here are 5⃣ things you need to know today 👇

1⃣ The battle for control of Congress

2⃣ Abortion rights

3⃣ Inflation's impact on voters

4⃣ Tropical Storm Nicole

5⃣ Major layoffs at Meta https://t.co/4oNNPPpPNP",1662.0,politics
323,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"At the tender age of 25, Maxwell Frost has become the first member of Generation Z to be elected to Congress, after winning Florida's 10th Congressional District.

Tap here to see more of the history-makers of the 2022 midterm elections 👉 https://t.co/HeqRATaxOd https://t.co/7ATJ8NYpu0",1663.0,politics
324,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,The hotly contested Senate contest in Georgia is too early to call nearly six hours after most polls closed in the state. Here's why the Georgia Senate race may be headed to a run-off. https://t.co/4rlxea6Kb4,1665.0,politics
325,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"CNN Projection: Democratic Rep. Chris Pappas will win reelection in New Hampshire’s 1st Congressional District, keeping the swing seat in Democratic hands by defeating Karoline Leavitt, who worked as a press aide to former President Donald Trump. https://t.co/x0dpBnG1QW https://t.co/solLFZcQem",1668.0,politics
326,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Below is a breakdown of some preliminary results of CNN’s exit poll of pre-election and Election Day voters, showing how different groups voted in the race for Congress this year, compared with the midterm election four years ago. https://t.co/Uos09DfN4t",1670.0,politics
327,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"RT @CNNPolitics: CNN PROJECTION: Republican Sen. Mike Lee will win reelection in Utah, staving off a challenge from independent Evan McMull…",1672.0,politics
328,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"CNN PROJECTION: Democratic Gov. Gretchen Whitmer will win reelection in Michigan, defeating Trump-backed Republican challenger Tudor Dixon https://t.co/fCQEaA0uVG https://t.co/2BGL6FQC8j",1674.0,politics
329,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Maxwell Frost (D): First member of Generation Z elected to Congress, CNN projects.

Becca Balint (D): First woman elected to Congress from Vermont, CNN projects.

https://t.co/ZbPrUShjEz https://t.co/vTjaeqO0vK",1675.0,politics
330,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Katie Britt (R): First elected female senator from Alabama, CNN projects.

Summer Lee (D): First Black woman elected to Congress from Pennsylvania, CNN projects.

Sarah Huckabee Sanders (R): First woman elected governor of Arkansas, CNN projects.

https://t.co/Er5wwAqoaA https://t.co/TBZ7VdHKjV",1676.0,politics
331,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"CNN PROJECTION: Wisconsin Gov. Tony Evers, a Democrat, will win his reelection race, defeating Trump-backed Republican Tim Michels https://t.co/2InF71PBds https://t.co/3AufMUQdcV",1678.0,politics
332,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"CNN PROJECTION: Democrat John Fetterman defeats Republican Mehmet Oz in the Pennsylvania Senate race, flipping a seat for Democrats https://t.co/OWlQW7fuSj https://t.co/qzBjciFf4e",1679.0,politics
333,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"CNN PROJECTION: Republican Brad Raffensperger, who refused Trump's request to ""find"" thousands of votes during the 2020 election, will be reelected as Georgia secretary of state https://t.co/htFFItn18K",1681.0,politics
334,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"The battle for control of Congress is beginning to take shape as votes are counted in competitive races across the nation.

Here are some early takeaways as votes are being counted in key races. https://t.co/YuNQOsfLg4",1683.0,politics
335,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"CNN PROJECTION: Democratic New York Gov. Kathy Hochul will win election to a full term, becoming the first woman to do so. She defeats Trump-backed Republican Lee Zeldin https://t.co/4pIhnM5FUj https://t.co/cj78ngM1gI",1684.0,politics
336,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"CNN PROJECTION: House GOP leader Kevin McCarthy has won reelection, defeating a longshot Democratic challenger in the race for California’s 20th District https://t.co/a6YNCSsqzq https://t.co/2JjnRH00KG",1685.0,politics
337,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"CNN PROJECTION: Democrat Gavin Newsom will win another term as California's governor, a year after he faced a recall election https://t.co/Clki9XoTn1",1686.0,politics
338,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"CNN PROJECTION: Harriet Hageman, who ousted Trump critic Liz Cheney in the GOP primary and was backed by the former president, will win Wyoming's sole congressional seat https://t.co/CRYHO12Jk7 https://t.co/nKy02lbH1b",1687.0,politics
339,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"RT @CNNPolitics: CNN PROJECTION: Democratic Sen. Maggie Hassan will win her reelection for New Hampshire's Senate race, defeating Trump-bac…",1688.0,politics
340,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"CNN PROJECTION: J.D. Vance, a Republican who has embraced Trumpism, will win the Senate race in Ohio, defeating Democrat Tim Ryan https://t.co/i04TKfdl2U https://t.co/SENCoUBw4Y",1690.0,politics
341,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"CNN PROJECTION: Democrat Josh Shapiro will win the Pennsylvania governor's race, defeating Trump-backed Republican Doug Mastriano https://t.co/KUWMJsCHNg https://t.co/Upl40vgpuw",1691.0,politics
342,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"CNN PROJECTION: Republican Georgia Gov. Brian Kemp will win another term, defeating Democratic challenger Stacey Abrams in their closely watched rematch https://t.co/ydAo7X0ymi https://t.co/uC3cjm336C",1692.0,politics
343,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,CNN PROJECTION: Republican Texas Gov. Greg Abbott will defeat Democrat Beto O'Rourke to win a third term as governor https://t.co/zUDNslkemh https://t.co/ZLg4bbdaot,1694.0,politics
344,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"CNN PROJECTION: Democrat Summer Lee will win election to Pennsylvania’s 12th District, becoming the first Black woman elected to Congress from the state https://t.co/zyIlP6JaJm",1695.0,politics
345,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"RT @CNNPolitics: CNN PROJECTION: Republican Jen Kiggans will defeat Democratic Rep. Elaine Luria, a member of the House January 6 committee…",1696.0,politics
346,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"CNN PROJECTION: Democrat Maura Healey will win the Massachusetts governor's race, defeating Republican Geoff Diehl. She will be the country's first out lesbian governor and the first woman elected governor in Massachusetts https://t.co/krD3TsqFBf https://t.co/z1sxl0qOj3",1697.0,politics
347,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"CNN PROJECTION: Democrat Wes Moore will win Maryland's gubernatorial race, defeating Republican Dan Cox. He will be the state's first Black governor https://t.co/8rh59UZA4J https://t.co/e6R96auAqQ",1698.0,politics
348,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,CNN PROJECTION: Democratic Rep. Alexandria Ocasio-Cortez will win reelection in New York’s 14th Congressional District https://t.co/xsFEosoVEf,1699.0,politics
349,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"CNN PROJECTION: Senate Majority Leader Chuck Schumer, a Democrat, will win reelection in New York, defeating Republican Joe Pinion https://t.co/qvlh8h4BbZ https://t.co/QJOcWgC9RO",1700.0,politics
350,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,RT @CNNPolitics: Here's who's made history so far this election night https://t.co/Ay6qtBE6jP,1701.0,politics
351,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"CNN PROJECTION: Republican Sarah Huckabee Sanders, who served as press secretary under former President Donald Trump, will be the first woman elected governor of Arkansas, winning the office her father previously held for over a decade https://t.co/771GoJ1V1L https://t.co/pqABfNH7s7",1702.0,politics
352,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,RT @CNNPolitics: CNN PROJECTION: Trump-backed Republican Katie Britt will win her Senate race in Alabama. It's the first time the state has…,1703.0,politics
353,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,RT @CNNPolitics: CNN PROJECTION: Republican Gov. Chris Sununu will win reelection in New Hampshire https://t.co/2AcAFpSqVu,1704.0,politics
354,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"CNN PROJECTION: Republican Sen. Rand Paul will win reelection in Kentucky, defeating progressive Democratic challenger Charles Booker https://t.co/sAkXIYz7bR",1705.0,politics
